32,13.114700317382812
33,5.017834663391113
34,1.5055370330810547
35,1.1413493156433105
36,1.4493733644485474
37,1.4691219329833984
38,2.616187810897827
39,2.489201307296753
40,2.6367573738098145
41,1.4226887226104736
42,1.6891753673553467
43,1.7076690196990967
44,0.6427940130233765
45,0.4626273810863495
46,0.6564454436302185
47,1.479543924331665
48,1.144062876701355
49,1.8940362930297852
32,4.6917619705200195
33,1.170332670211792
34,0.2008734494447708
35,1.0447461605072021
36,1.3600575923919678
37,1.0032503604888916
38,1.4580531120300293
39,0.4608137607574463
40,0.3973957896232605
41,0.8577290773391724
42,0.4360683858394623
43,0.4590640068054199
44,0.3252367675304413
45,0.3896854817867279
46,0.38812777400016785
47,0.3050275444984436
48,0.4010123610496521
49,0.8716714382171631
50,0.7658830881118774
51,30.19902801513672
52,28.780616760253906
53,15.944479942321777
54,6.654706954956055
55,3.150282621383667
56,1.2792527675628662
57,4.188889980316162
58,7.280425071716309
59,12.622026443481445
60,7.480069160461426
61,7.838844299316406
62,7.5016770362854
63,4.632773399353027
64,2.4970040321350098
65,3.2500553131103516
66,2.1275596618652344
67,7.317777633666992
68,5.262637615203857
69,2.767151117324829
70,3.2098939418792725
71,3.584541082382202
72,4.236733913421631
73,2.080782651901245
74,3.648632049560547
75,4.149120807647705
76,2.640211820602417
77,1.9682484865188599
78,1.8433252573013306
79,1.116126298904419
80,1.9375152587890625
81,2.032167434692383
82,2.0514774322509766
83,1.4257770776748657
84,2.297724962234497
85,1.0276724100112915
86,0.9733900427818298
87,1.1690640449523926
88,0.9842681884765625
89,0.5860204696655273
90,2.159379243850708
91,0.526276707649231
92,0.5481424331665039
93,1.4808930158615112
94,1.1728826761245728
95,1.5486538410186768
96,2.1017258167266846
97,0.45752495527267456
98,1.012122631072998
99,0.9932371973991394
100,1.1545417308807373
101,77.54408264160156
102,59.292510986328125
103,32.79851531982422
104,18.363033294677734
105,17.640979766845703
106,6.962860107421875
107,14.317943572998047
108,29.006011962890625
109,37.22367858886719
110,29.812114715576172
111,23.86977767944336
112,13.990569114685059
113,9.832513809204102
114,2.913938045501709
115,5.900327682495117
116,17.56842803955078
117,18.758758544921875
118,12.71823501586914
119,17.92460060119629
120,10.815654754638672
121,12.735001564025879
122,4.525258541107178
123,6.180150985717773
124,14.126445770263672
125,14.850671768188477
126,3.9071011543273926
127,14.837750434875488
128,11.912351608276367
129,2.194577693939209
130,19.80353355407715
131,11.885702133178711
132,4.570586681365967
133,19.496904373168945
134,3.6224846839904785
135,8.819113731384277
136,4.409366607666016
137,2.5011281967163086
138,2.4764156341552734
139,1.6297414302825928
140,15.383523941040039
141,1.791274070739746
142,1.410859227180481
143,1.2744626998901367
144,1.7720398902893066
145,9.535014152526855
146,17.729991912841797
147,1.7900168895721436
148,0.3376767337322235
149,1.980867862701416
150,2.1474335193634033
151,100.31065368652344
152,74.14833068847656
153,60.628501892089844
154,46.654884338378906
155,29.04387664794922
156,47.021644592285156
157,57.716251373291016
158,13.767162322998047
159,69.283203125
160,42.40788269042969
161,102.98356628417969
162,9.35571002960205
163,25.47691535949707
164,27.187164306640625
165,29.43997573852539
166,29.589664459228516
167,37.01589584350586
168,59.31227111816406
169,31.931415557861328
170,28.31450080871582
171,60.325870513916016
172,23.593019485473633
173,19.788742065429688
174,3.220181465148926
175,4.113689422607422
176,3.8787403106689453
177,4.393863677978516
178,26.698467254638672
32,2.2657835483551025
33,0.8952773809432983
34,0.31595781445503235
35,0.22403937578201294
36,0.35580238699913025
37,0.3772664964199066
38,0.393176406621933
39,0.35488978028297424
40,0.32587194442749023
41,0.2375572770833969
42,0.1807447075843811
43,0.12404285371303558
44,0.14916208386421204
45,0.10055907070636749
46,0.09131491184234619
47,0.09368601441383362
48,0.13201837241649628
49,0.08028081059455872
50,0.06194926053285599
51,3.4707531929016113
52,3.2360546588897705
